round,method,scenario,path_chosen,rtt_ms,status,reason,timestamp
34,lstm_predictor,path1_degraded,1,175.9,success,quality_based,2026-03-12T15:59:26.106921
35,lstm_predictor,path1_degraded,1,197.25,success,quality_based,2026-03-12T15:59:26.608546
36,lstm_predictor,path1_degraded,1,210.48,success,quality_based,2026-03-12T15:59:27.119384
37,lstm_predictor,path1_degraded,1,163.04,success,quality_based,2026-03-12T15:59:27.582520
38,lstm_predictor,path1_degraded,1,183.33,success,quality_based,2026-03-12T15:59:28.079619
39,lstm_predictor,path1_degraded,1,191.34,success,quality_based,2026-03-12T15:59:28.608209
40,lstm_predictor,path1_degraded,1,160.55,success,quality_based,2026-03-12T15:59:29.114312
41,lstm_predictor,path1_degraded,1,140.9,success,quality_based,2026-03-12T15:59:29.559975
42,lstm_predictor,path1_degraded,1,198.97,success,quality_based,2026-03-12T15:59:30.044273
43,lstm_predictor,path1_degraded,2,86.2,success,quality_based,2026-03-12T15:59:30.355748
44,lstm_predictor,path1_degraded,1,141.0,success,quality_based,2026-03-12T15:59:30.803409
45,lstm_predictor,path1_degraded,2,87.93,success,quality_based,2026-03-12T15:59:31.133504
46,lstm_predictor,path1_degraded,1,160.91,success,quality_based,2026-03-12T15:59:31.584637
47,lstm_predictor,path1_degraded,1,210.98,success,quality_based,2026-03-12T15:59:32.105896
48,lstm_predictor,path1_degraded,1,201.4,success,quality_based,2026-03-12T15:59:32.625588
49,lstm_predictor,path1_degraded,1,149.6,success,quality_based,2026-03-12T15:59:33.073419
50,lstm_predictor,path1_degraded,1,142.59,success,quality_based,2026-03-12T15:59:33.536046
51,lstm_predictor,path1_degraded,1,159.14,success,quality_based,2026-03-12T15:59:34.007169
52,lstm_predictor,path1_degraded,1,199.51,success,quality_based,2026-03-12T15:59:34.513298
53,lstm_predictor,path1_degraded,1,204.79,success,quality_based,2026-03-12T15:59:35.039676
54,lstm_predictor,path1_degraded,1,211.91,success,quality_based,2026-03-12T15:59:35.566443
55,lstm_predictor,path1_degraded,1,202.17,success,quality_based,2026-03-12T15:59:36.091175
56,lstm_predictor,path1_degraded,2,68.03,success,quality_based,2026-03-12T15:59:36.388738
57,lstm_predictor,path1_degraded,1,0,dropped,quality_based,2026-03-12T15:59:36.713706
58,lstm_predictor,path1_degraded,1,150.12,success,quality_based,2026-03-12T15:59:37.170346
59,lstm_predictor,path1_degraded,1,216.51,success,quality_based,2026-03-12T15:59:37.712571
60,lstm_predictor,path1_degraded,1,175.87,success,quality_based,2026-03-12T15:59:38.195433
61,lstm_predictor,path1_degraded,1,162.64,success,quality_based,2026-03-12T15:59:38.698400
62,lstm_predictor,path1_degraded,1,154.08,success,quality_based,2026-03-12T15:59:39.165872
63,lstm_predictor,path1_degraded,1,0,dropped,quality_based,2026-03-12T15:59:39.492857
64,lstm_predictor,path1_degraded,1,0,dropped,quality_based,2026-03-12T15:59:39.883973
65,lstm_predictor,path1_degraded,2,96.94,success,quality_based,2026-03-12T15:59:40.237845
66,lstm_predictor,path1_degraded,1,157.59,success,quality_based,2026-03-12T15:59:40.723838
67,lstm_predictor,path1_degraded,1,165.55,success,quality_based,2026-03-12T15:59:41.258577
68,lstm_predictor,path1_degraded,1,194.5,success,quality_based,2026-03-12T15:59:41.790476
69,lstm_predictor,path1_degraded,1,217.51,success,quality_based,2026-03-12T15:59:42.354104
70,lstm_predictor,path1_degraded,1,173.4,success,quality_based,2026-03-12T15:59:42.814606
71,lstm_predictor,path1_degraded,2,73.25,success,quality_based,2026-03-12T15:59:43.112306
72,lstm_predictor,path1_degraded,1,167.66,success,quality_based,2026-03-12T15:59:43.587673
73,lstm_predictor,path1_degraded,1,170.78,success,quality_based,2026-03-12T15:59:44.057743
74,lstm_predictor,path1_degraded,1,198.01,success,quality_based,2026-03-12T15:59:44.583303
75,lstm_predictor,path1_degraded,1,146.77,success,quality_based,2026-03-12T15:59:45.059175
76,lstm_predictor,path1_degraded,1,211.65,success,quality_based,2026-03-12T15:59:45.627629
77,lstm_predictor,path1_degraded,2,66.8,success,quality_based,2026-03-12T15:59:45.948755
78,lstm_predictor,path1_degraded,1,192.32,success,quality_based,2026-03-12T15:59:46.435236
79,lstm_predictor,path1_degraded,1,208.48,success,quality_based,2026-03-12T15:59:46.902553
80,lstm_predictor,path1_degraded,1,207.4,success,quality_based,2026-03-12T15:59:47.423736
81,lstm_predictor,path1_degraded,2,97.08,success,quality_based,2026-03-12T15:59:47.773913
82,lstm_predictor,path1_degraded,1,214.24,success,quality_based,2026-03-12T15:59:48.279995
83,lstm_predictor,path1_degraded,1,175.2,success,quality_based,2026-03-12T15:59:48.754974
84,lstm_predictor,path1_degraded,1,214.31,success,quality_based,2026-03-12T15:59:49.332142
85,lstm_predictor,path1_degraded,1,142.91,success,quality_based,2026-03-12T15:59:49.830454
86,lstm_predictor,path1_degraded,1,153.62,success,quality_based,2026-03-12T15:59:50.317264
87,lstm_predictor,path1_degraded,2,95.11,success,quality_based,2026-03-12T15:59:50.641168
88,lstm_predictor,path1_degraded,1,157.69,success,quality_based,2026-03-12T15:59:51.087925
89,lstm_predictor,path1_degraded,1,202.58,success,quality_based,2026-03-12T15:59:51.607902
90,lstm_predictor,path1_degraded,1,203.53,success,quality_based,2026-03-12T15:59:52.094089
91,lstm_predictor,path1_degraded,2,91.37,success,quality_based,2026-03-12T15:59:52.411965
92,lstm_predictor,path1_degraded,1,190.31,success,quality_based,2026-03-12T15:59:52.932320
93,lstm_predictor,path1_degraded,2,85.18,success,quality_based,2026-03-12T15:59:53.241912
94,lstm_predictor,path1_degraded,1,197.67,success,quality_based,2026-03-12T15:59:53.729816
95,lstm_predictor,path1_degraded,1,194.24,success,quality_based,2026-03-12T15:59:54.219957
96,lstm_predictor,path1_degraded,1,164.59,success,quality_based,2026-03-12T15:59:54.691631
97,lstm_predictor,path1_degraded,1,157.01,success,quality_based,2026-03-12T15:59:55.152244
98,lstm_predictor,path1_degraded,1,185.71,success,quality_based,2026-03-12T15:59:55.634921
99,lstm_predictor,path1_degraded,1,190.73,success,quality_based,2026-03-12T15:59:56.114424
100,lstm_predictor,path1_degraded,1,158.87,success,quality_based,2026-03-12T15:59:56.579491
1,round_robin,path2_degraded,1,18.26,success,round_robin,2026-03-12T15:59:56.648708
2,round_robin,path2_degraded,2,185.91,success,round_robin,2026-03-12T15:59:56.835159
3,round_robin,path2_degraded,1,22.24,success,round_robin,2026-03-12T15:59:56.857698
4,round_robin,path2_degraded,2,156.33,success,round_robin,2026-03-12T15:59:57.014595
5,round_robin,path2_degraded,1,18.14,success,round_robin,2026-03-12T15:59:57.033142
6,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T15:59:57.033182
7,round_robin,path2_degraded,1,18.35,success,round_robin,2026-03-12T15:59:57.051755
8,round_robin,path2_degraded,2,231.16,success,round_robin,2026-03-12T15:59:57.283480
9,round_robin,path2_degraded,1,15.96,success,round_robin,2026-03-12T15:59:57.299675
10,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T15:59:57.299709
11,round_robin,path2_degraded,1,17.09,success,round_robin,2026-03-12T15:59:57.317000
12,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T15:59:57.317033
13,round_robin,path2_degraded,1,21.05,success,round_robin,2026-03-12T15:59:57.338296
14,round_robin,path2_degraded,2,217.43,success,round_robin,2026-03-12T15:59:57.556198
15,round_robin,path2_degraded,1,17.62,success,round_robin,2026-03-12T15:59:57.574057
16,round_robin,path2_degraded,2,228.08,success,round_robin,2026-03-12T15:59:57.802730
17,round_robin,path2_degraded,1,20.77,success,round_robin,2026-03-12T15:59:57.823734
18,round_robin,path2_degraded,2,229.47,success,round_robin,2026-03-12T15:59:58.053720
19,round_robin,path2_degraded,1,15.77,success,round_robin,2026-03-12T15:59:58.069772
20,round_robin,path2_degraded,2,219.61,success,round_robin,2026-03-12T15:59:58.289925
21,round_robin,path2_degraded,1,23.11,success,round_robin,2026-03-12T15:59:58.313279
22,round_robin,path2_degraded,2,223.23,success,round_robin,2026-03-12T15:59:58.536970
23,round_robin,path2_degraded,1,21.01,success,round_robin,2026-03-12T15:59:58.558221
24,round_robin,path2_degraded,2,217.08,success,round_robin,2026-03-12T15:59:58.775730
25,round_robin,path2_degraded,1,20.47,success,round_robin,2026-03-12T15:59:58.796443
26,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T15:59:58.796477
27,round_robin,path2_degraded,1,17.79,success,round_robin,2026-03-12T15:59:58.814486
28,round_robin,path2_degraded,2,190.77,success,round_robin,2026-03-12T15:59:59.005822
29,round_robin,path2_degraded,1,18.61,success,round_robin,2026-03-12T15:59:59.024704
30,round_robin,path2_degraded,2,194.38,success,round_robin,2026-03-12T15:59:59.219537
31,round_robin,path2_degraded,1,23.86,success,round_robin,2026-03-12T15:59:59.243639
32,round_robin,path2_degraded,2,245.9,success,round_robin,2026-03-12T15:59:59.490029
33,round_robin,path2_degraded,1,18.95,success,round_robin,2026-03-12T15:59:59.509224
34,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T15:59:59.509258
35,round_robin,path2_degraded,1,18.56,success,round_robin,2026-03-12T15:59:59.528029
36,round_robin,path2_degraded,2,240.85,success,round_robin,2026-03-12T15:59:59.769411
37,round_robin,path2_degraded,1,17.61,success,round_robin,2026-03-12T15:59:59.787273
38,round_robin,path2_degraded,2,152.7,success,round_robin,2026-03-12T15:59:59.940335
39,round_robin,path2_degraded,1,24.11,success,round_robin,2026-03-12T15:59:59.964677
40,round_robin,path2_degraded,2,183.04,success,round_robin,2026-03-12T16:00:00.148216
41,round_robin,path2_degraded,1,19.71,success,round_robin,2026-03-12T16:00:00.168193
42,round_robin,path2_degraded,2,178.44,success,round_robin,2026-03-12T16:00:00.347121
43,round_robin,path2_degraded,1,23.98,success,round_robin,2026-03-12T16:00:00.371351
44,round_robin,path2_degraded,2,151.89,success,round_robin,2026-03-12T16:00:00.523646
45,round_robin,path2_degraded,1,21.95,success,round_robin,2026-03-12T16:00:00.545838
46,round_robin,path2_degraded,2,183.08,success,round_robin,2026-03-12T16:00:00.729398
47,round_robin,path2_degraded,1,23.93,success,round_robin,2026-03-12T16:00:00.753559
48,round_robin,path2_degraded,2,204.82,success,round_robin,2026-03-12T16:00:00.958807
49,round_robin,path2_degraded,1,16.08,success,round_robin,2026-03-12T16:00:00.975144
50,round_robin,path2_degraded,2,223.67,success,round_robin,2026-03-12T16:00:01.199362
51,round_robin,path2_degraded,1,16.06,success,round_robin,2026-03-12T16:00:01.215710
52,round_robin,path2_degraded,2,187.96,success,round_robin,2026-03-12T16:00:01.404287
53,round_robin,path2_degraded,1,19.29,success,round_robin,2026-03-12T16:00:01.424004
54,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:01.424043
55,round_robin,path2_degraded,1,19.07,success,round_robin,2026-03-12T16:00:01.443339
56,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:01.443374
57,round_robin,path2_degraded,1,21.86,success,round_robin,2026-03-12T16:00:01.465463
58,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:01.465495
59,round_robin,path2_degraded,1,24.01,success,round_robin,2026-03-12T16:00:01.489723
60,round_robin,path2_degraded,2,232.64,success,round_robin,2026-03-12T16:00:01.722900
61,round_robin,path2_degraded,1,22.58,success,round_robin,2026-03-12T16:00:01.745715
62,round_robin,path2_degraded,2,226.67,success,round_robin,2026-03-12T16:00:01.972820
63,round_robin,path2_degraded,1,16.41,success,round_robin,2026-03-12T16:00:01.989538
64,round_robin,path2_degraded,2,153.58,success,round_robin,2026-03-12T16:00:02.143735
65,round_robin,path2_degraded,1,19.36,success,round_robin,2026-03-12T16:00:02.163334
66,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:02.163369
67,round_robin,path2_degraded,1,17.44,success,round_robin,2026-03-12T16:00:02.181027
68,round_robin,path2_degraded,2,150.57,success,round_robin,2026-03-12T16:00:02.331998
69,round_robin,path2_degraded,1,20.78,success,round_robin,2026-03-12T16:00:02.353385
70,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:02.353417
71,round_robin,path2_degraded,1,20.69,success,round_robin,2026-03-12T16:00:02.374271
72,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:02.374304
73,round_robin,path2_degraded,1,18.54,success,round_robin,2026-03-12T16:00:02.393011
74,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:02.393042
75,round_robin,path2_degraded,1,21.72,success,round_robin,2026-03-12T16:00:02.414961
76,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:02.414993
77,round_robin,path2_degraded,1,21.19,success,round_robin,2026-03-12T16:00:02.436453
78,round_robin,path2_degraded,2,190.59,success,round_robin,2026-03-12T16:00:02.627530
79,round_robin,path2_degraded,1,21.8,success,round_robin,2026-03-12T16:00:02.649564
80,round_robin,path2_degraded,2,0,dropped,round_robin,2026-03-12T16:00:02.649617
81,round_robin,path2_degraded,1,17.72,success,round_robin,2026-03-12T16:00:02.667586
82,round_robin,path2_degraded,2,182.2,success,round_robin,2026-03-12T16:00:02.850319
83,round_robin,path2_degraded,1,24.42,success,round_robin,2026-03-12T16:00:02.874936
84,round_robin,path2_degraded,2,200.61,success,round_robin,2026-03-12T16:00:03.075997
85,round_robin,path2_degraded,1,21.83,success,round_robin,2026-03-12T16:00:03.098056
86,round_robin,path2_degraded,2,155.25,success,round_robin,2026-03-12T16:00:03.253722
87,round_robin,path2_degraded,1,17.49,success,round_robin,2026-03-12T16:00:03.271452
88,round_robin,path2_degraded,2,231.92,success,round_robin,2026-03-12T16:00:03.503845
89,round_robin,path2_degraded,1,22.22,success,round_robin,2026-03-12T16:00:03.526350
90,round_robin,path2_degraded,2,150.92,success,round_robin,2026-03-12T16:00:03.677695
91,round_robin,path2_degraded,1,16.83,success,round_robin,2026-03-12T16:00:03.694784
92,round_robin,path2_degraded,2,198.52,success,round_robin,2026-03-12T16:00:03.893799
93,round_robin,path2_degraded,1,20.21,success,round_robin,2026-03-12T16:00:03.914287
94,round_robin,path2_degraded,2,154.62,success,round_robin,2026-03-12T16:00:04.069520
95,round_robin,path2_degraded,1,0,dropped,round_robin,2026-03-12T16:00:04.069555
96,round_robin,path2_degraded,2,182.95,success,round_robin,2026-03-12T16:00:04.252939
97,round_robin,path2_degraded,1,23.41,success,round_robin,2026-03-12T16:00:04.276561
98,round_robin,path2_degraded,2,241.19,success,round_robin,2026-03-12T16:00:04.518297
99,round_robin,path2_degraded,1,20.95,success,round_robin,2026-03-12T16:00:04.539479
100,round_robin,path2_degraded,2,158.14,success,round_robin,2026-03-12T16:00:04.698037
1,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:10.044070
2,lstm_predictor,path2_degraded,2,160.41,success,quality_based,2026-03-12T16:00:10.450771
3,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:10.704067
4,lstm_predictor,path2_degraded,2,202.76,success,quality_based,2026-03-12T16:00:11.150278
5,lstm_predictor,path2_degraded,2,226.42,success,quality_based,2026-03-12T16:00:11.623715
6,lstm_predictor,path2_degraded,2,162.44,success,quality_based,2026-03-12T16:00:12.035074
7,lstm_predictor,path2_degraded,2,163.41,success,quality_based,2026-03-12T16:00:12.437633
8,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:12.681797
9,lstm_predictor,path2_degraded,2,216.04,success,quality_based,2026-03-12T16:00:13.154467
10,lstm_predictor,path2_degraded,2,244.39,success,quality_based,2026-03-12T16:00:13.646919
11,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:13.897266
12,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:14.141147
13,lstm_predictor,path2_degraded,2,243.38,success,quality_based,2026-03-12T16:00:14.627807
14,lstm_predictor,path2_degraded,2,218.71,success,quality_based,2026-03-12T16:00:15.083937
15,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:15.329327
16,lstm_predictor,path2_degraded,2,206.79,success,quality_based,2026-03-12T16:00:15.790306
17,lstm_predictor,path2_degraded,2,189.55,success,quality_based,2026-03-12T16:00:16.229467
18,lstm_predictor,path2_degraded,2,172.74,success,quality_based,2026-03-12T16:00:16.648269
19,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:16.892867
20,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:17.150090
21,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:17.402063
22,lstm_predictor,path2_degraded,2,150.35,success,quality_based,2026-03-12T16:00:17.801815
23,lstm_predictor,path2_degraded,2,210.49,success,quality_based,2026-03-12T16:00:18.264441
24,lstm_predictor,path2_degraded,2,154.83,success,quality_based,2026-03-12T16:00:18.660343
25,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:18.898118
26,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:19.139367
27,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:19.394424
28,lstm_predictor,path2_degraded,2,181.33,success,quality_based,2026-03-12T16:00:19.822832
29,lstm_predictor,path2_degraded,2,202.23,success,quality_based,2026-03-12T16:00:20.276296
30,lstm_predictor,path2_degraded,2,249.85,success,quality_based,2026-03-12T16:00:20.777082
31,lstm_predictor,path2_degraded,2,224.95,success,quality_based,2026-03-12T16:00:21.248066
32,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:21.490421
33,lstm_predictor,path2_degraded,2,214.06,success,quality_based,2026-03-12T16:00:21.953247
34,lstm_predictor,path2_degraded,2,221.68,success,quality_based,2026-03-12T16:00:22.419850
35,lstm_predictor,path2_degraded,2,182.15,success,quality_based,2026-03-12T16:00:22.852080
36,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:23.107055
37,lstm_predictor,path2_degraded,2,173.56,success,quality_based,2026-03-12T16:00:23.525112
38,lstm_predictor,path2_degraded,2,238.49,success,quality_based,2026-03-12T16:00:24.001368
39,lstm_predictor,path2_degraded,2,229.16,success,quality_based,2026-03-12T16:00:24.477810
40,lstm_predictor,path2_degraded,2,187.33,success,quality_based,2026-03-12T16:00:25.124317
41,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:25.363579
42,lstm_predictor,path2_degraded,2,188.55,success,quality_based,2026-03-12T16:00:25.793396
43,lstm_predictor,path2_degraded,2,206.21,success,quality_based,2026-03-12T16:00:26.244530
44,lstm_predictor,path2_degraded,2,192.06,success,quality_based,2026-03-12T16:00:26.675094
45,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:26.912275
46,lstm_predictor,path2_degraded,2,238.68,success,quality_based,2026-03-12T16:00:27.401808
47,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:27.652214
48,lstm_predictor,path2_degraded,2,216.58,success,quality_based,2026-03-12T16:00:28.106570
49,lstm_predictor,path2_degraded,2,203.35,success,quality_based,2026-03-12T16:00:28.544100
50,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:28.789637
51,lstm_predictor,path2_degraded,2,186.53,success,quality_based,2026-03-12T16:00:29.212304
52,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:29.468707
53,lstm_predictor,path2_degraded,2,157.81,success,quality_based,2026-03-12T16:00:29.869875
54,lstm_predictor,path2_degraded,2,242.73,success,quality_based,2026-03-12T16:00:30.357362
55,lstm_predictor,path2_degraded,2,184.08,success,quality_based,2026-03-12T16:00:30.784268
56,lstm_predictor,path2_degraded,2,243.69,success,quality_based,2026-03-12T16:00:31.271068
57,lstm_predictor,path2_degraded,2,173.78,success,quality_based,2026-03-12T16:00:31.678503
58,lstm_predictor,path2_degraded,2,211.41,success,quality_based,2026-03-12T16:00:32.139870
59,lstm_predictor,path2_degraded,2,170.12,success,quality_based,2026-03-12T16:00:32.552140
60,lstm_predictor,path2_degraded,2,182.48,success,quality_based,2026-03-12T16:00:32.974823
61,lstm_predictor,path2_degraded,2,155.8,success,quality_based,2026-03-12T16:00:33.367370
62,lstm_predictor,path2_degraded,2,174.82,success,quality_based,2026-03-12T16:00:33.793692
63,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:34.027853
64,lstm_predictor,path2_degraded,2,205.52,success,quality_based,2026-03-12T16:00:34.488206
65,lstm_predictor,path2_degraded,2,193.96,success,quality_based,2026-03-12T16:00:34.927988
66,lstm_predictor,path2_degraded,2,213.87,success,quality_based,2026-03-12T16:00:35.386314
67,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:35.631816
68,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:35.881580
69,lstm_predictor,path2_degraded,2,150.9,success,quality_based,2026-03-12T16:00:36.276177
70,lstm_predictor,path2_degraded,2,220.83,success,quality_based,2026-03-12T16:00:36.749414
71,lstm_predictor,path2_degraded,2,181.09,success,quality_based,2026-03-12T16:00:37.169514
72,lstm_predictor,path2_degraded,2,176.49,success,quality_based,2026-03-12T16:00:37.584501
73,lstm_predictor,path2_degraded,2,177.41,success,quality_based,2026-03-12T16:00:38.002534
74,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:38.250611
75,lstm_predictor,path2_degraded,2,190.36,success,quality_based,2026-03-12T16:00:38.687470
76,lstm_predictor,path2_degraded,2,179.01,success,quality_based,2026-03-12T16:00:39.122882
77,lstm_predictor,path2_degraded,2,236.23,success,quality_based,2026-03-12T16:00:39.602605
78,lstm_predictor,path2_degraded,2,231.18,success,quality_based,2026-03-12T16:00:40.083344
79,lstm_predictor,path2_degraded,2,196.74,success,quality_based,2026-03-12T16:00:40.515495
80,lstm_predictor,path2_degraded,2,176.26,success,quality_based,2026-03-12T16:00:40.936315
81,lstm_predictor,path2_degraded,2,203.81,success,quality_based,2026-03-12T16:00:41.387722
82,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:41.637985
83,lstm_predictor,path2_degraded,2,217.03,success,quality_based,2026-03-12T16:00:42.100250
84,lstm_predictor,path2_degraded,2,165.18,success,quality_based,2026-03-12T16:00:42.513332
85,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:42.753848
86,lstm_predictor,path2_degraded,2,208.31,success,quality_based,2026-03-12T16:00:43.204773
87,lstm_predictor,path2_degraded,2,202.37,success,quality_based,2026-03-12T16:00:43.647023
88,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:43.895458
89,lstm_predictor,path2_degraded,2,198.23,success,quality_based,2026-03-12T16:00:44.341189
90,lstm_predictor,path2_degraded,2,181.11,success,quality_based,2026-03-12T16:00:44.765732
91,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:45.008038
92,lstm_predictor,path2_degraded,2,214.14,success,quality_based,2026-03-12T16:00:45.464241
93,lstm_predictor,path2_degraded,2,159.22,success,quality_based,2026-03-12T16:00:45.865445
94,lstm_predictor,path2_degraded,2,248.46,success,quality_based,2026-03-12T16:00:46.365643
95,lstm_predictor,path2_degraded,2,155.22,success,quality_based,2026-03-12T16:00:46.790136
96,lstm_predictor,path2_degraded,2,174.2,success,quality_based,2026-03-12T16:00:47.205571
97,lstm_predictor,path2_degraded,2,228.73,success,quality_based,2026-03-12T16:00:47.676823
98,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:47.919120
99,lstm_predictor,path2_degraded,2,0,dropped,quality_based,2026-03-12T16:00:48.156690
100,lstm_predictor,path2_degraded,2,158.32,success,quality_based,2026-03-12T16:00:48.562381
1,round_robin,both_degraded,1,183.29,success,round_robin,2026-03-12T16:00:48.796920
2,round_robin,both_degraded,2,0,dropped,round_robin,2026-03-12T16:00:48.796951
3,round_robin,both_degraded,1,110.4,success,round_robin,2026-03-12T16:00:48.907608
4,round_robin,both_degraded,2,0,dropped,round_robin,2026-03-12T16:00:48.907638
5,round_robin,both_degraded,1,145.69,success,round_robin,2026-03-12T16:00:49.053589
6,round_robin,both_degraded,2,183.91,success,round_robin,2026-03-12T16:00:49.237804
7,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:00:49.237835
8,round_robin,both_degraded,2,204.26,success,round_robin,2026-03-12T16:00:49.442404
9,round_robin,both_degraded,1,132.79,success,round_robin,2026-03-12T16:00:49.575508
10,round_robin,both_degraded,2,236.78,success,round_robin,2026-03-12T16:00:49.812696
11,round_robin,both_degraded,1,156.32,success,round_robin,2026-03-12T16:00:49.969356
12,round_robin,both_degraded,2,163.87,success,round_robin,2026-03-12T16:00:50.133522
13,round_robin,both_degraded,1,154.53,success,round_robin,2026-03-12T16:00:50.288355
14,round_robin,both_degraded,2,187.48,success,round_robin,2026-03-12T16:00:50.476159
15,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:00:50.476190
16,round_robin,both_degraded,2,249.81,success,round_robin,2026-03-12T16:00:50.726351
17,round_robin,both_degraded,1,183.48,success,round_robin,2026-03-12T16:00:50.910137
18,round_robin,both_degraded,2,173.77,success,round_robin,2026-03-12T16:00:51.084312
19,round_robin,both_degraded,1,178.29,success,round_robin,2026-03-12T16:00:51.262941
20,round_robin,both_degraded,2,219.45,success,round_robin,2026-03-12T16:00:51.482729
21,round_robin,both_degraded,1,185.06,success,round_robin,2026-03-12T16:00:51.668146
22,round_robin,both_degraded,2,221.54,success,round_robin,2026-03-12T16:00:51.890102
23,round_robin,both_degraded,1,134.67,success,round_robin,2026-03-12T16:00:52.025067
24,round_robin,both_degraded,2,241.95,success,round_robin,2026-03-12T16:00:52.267490
25,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:00:52.267569
26,round_robin,both_degraded,2,197.25,success,round_robin,2026-03-12T16:00:52.465287
27,round_robin,both_degraded,1,163.45,success,round_robin,2026-03-12T16:00:52.629074
28,round_robin,both_degraded,2,235.38,success,round_robin,2026-03-12T16:00:52.865058
29,round_robin,both_degraded,1,111.47,success,round_robin,2026-03-12T16:00:52.977151
30,round_robin,both_degraded,2,0,dropped,round_robin,2026-03-12T16:00:52.977182
31,round_robin,both_degraded,1,188.68,success,round_robin,2026-03-12T16:00:53.166243
32,round_robin,both_degraded,2,183.87,success,round_robin,2026-03-12T16:00:53.350565
33,round_robin,both_degraded,1,187.92,success,round_robin,2026-03-12T16:00:53.538871
34,round_robin,both_degraded,2,171.99,success,round_robin,2026-03-12T16:00:53.711199
35,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:00:53.711238
36,round_robin,both_degraded,2,177.52,success,round_robin,2026-03-12T16:00:53.889134
37,round_robin,both_degraded,1,112.08,success,round_robin,2026-03-12T16:00:54.001494
38,round_robin,both_degraded,2,202.23,success,round_robin,2026-03-12T16:00:54.204136
39,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:00:54.204170
40,round_robin,both_degraded,2,214.14,success,round_robin,2026-03-12T16:00:54.418728
41,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:00:54.418758
42,round_robin,both_degraded,2,215.76,success,round_robin,2026-03-12T16:00:54.634863
43,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:00:54.634894
44,round_robin,both_degraded,2,225.45,success,round_robin,2026-03-12T16:00:54.860701
45,round_robin,both_degraded,1,145.02,success,round_robin,2026-03-12T16:00:55.006042
46,round_robin,both_degraded,2,192.24,success,round_robin,2026-03-12T16:00:55.198782
47,round_robin,both_degraded,1,0,dropped,round_robin,2026-03-12T16:00:55.198814
